TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,PPG1_SUB4,PPG1_SUB5,PPG1_SUB6,PPG1_SUB7,PPG1_SUB8,PPG2_SUB1,PPG2_SUB2,PPG2_SUB3,PPG2_SUB4,PPG2_SUB5,PPG2_SUB6,PPG2_SUB7,PPG2_SUB8,ECG_SEQ1_SUB1,ECG_SEQ1_SUB2,ECG_SEQ2_SUB1
5.48,-5,-1452,-1398,,,,,,,,,,,,,,,,
5.49,-7,-1407,-1346,,,,,,,,,,,,,,,,
5.5,-9,-1314,-1251,,,,,,,,,,,,,,,,
5.51,-10,-1181,-1118,,,,,,,,,,,,,,,,
5.52,-11,-1027,-964,,,,,,,,,,,,,,,,
5.53,-11,-862,-797,,,,,,,,,,,,,,,,
5.54,-12,-698,-631,,,,,,,,,,,,,,,,
5.55,-13,-544,-478,,,,,,,,,,,,,,,,
5.56,-15,-406,-343,,,,,,,,,,,,,,,,
5.57,-17,-285,-222,,,,,,,,,,,,,,,,
5.58,-18,-174,-112,,,,,,,,,,,,,,,,
5.59,-17,-67,-12,,,,,,,,,,,,,,,,
5.6,-16,26,77,,,,,,,,,,,,,,,,
5.61,-13,108,152,,,,,,,,,,,,,,,,
5.62,-12,175,212,,,,,,,,,,,,,,,,
5.63,-9,226,257,,,,,,,,,,,,,,,,
5.64,-7,258,284,,,,,,,,,,,,,,,,
5.65,-6,271,298,,,,,,,,,,,,,,,,
5.66,-4,272,298,,,,,,,,,,,,,,,,
5.67,-3,262,289,,,,,,,,,,,,,,,,
5.68,-3,248,280,,,,,,,,,,,,,,,,
5.69,-3,244,277,,,,,,,,,,,,,,,,
5.7,-5,249,283,,,,,,,,,,,,,,,,
5.71,-5,267,299,,,,,,,,,,,,,,,,
5.72,-5,292,322,,,,,,,,,,,,,,,,
5.73,-6,325,350,,,,,,,,,,,,,,,,
5.74,-7,354,376,,,,,,,,,,,,,,,,
5.75,-8,378,399,,,,,,,,,,,,,,,,
5.76,-9,402,425,,,,,,,,,,,,,,,,
5.77,-8,431,452,,,,,,,,,,,,,,,,
5.78,-8,462,481,,,,,,,,,,,,,,,,
5.79,-8,498,508,,,,,,,,,,,,,,,,
5.8,-8,525,532,,,,,,,,,,,,,,,,
5.81,-7,555,560,,,,,,,,,,,,,,,,
5.82,-7,580,582,,,,,,,,,,,,,,,,
5.83,-4,603,608,,,,,,,,,,,,,,,,
5.84,-1,626,632,,,,,,,,,,,,,,,,
5.85,0,647,654,,,,,,,,,,,,,,,,
5.86,1,667,677,,,,,,,,,,,,,,,,
5.87,2,685,703,,,,,,,,,,,,,,,,
5.88,2,704,729,,,,,,,,,,,,,,,,
5.89,1,727,745,,,,,,,,,,,,,,,,
5.9,0,749,777,,,,,,,,,,,,,,,,
5.91,-1,774,811,,,,,,,,,,,,,,,,
5.92,-1,795,849,,,,,,,,,,,,,,,,
5.93,-3,814,883,,,,,,,,,,,,,,,,
5.94,-4,824,911,,,,,,,,,,,,,,,,
5.95,-6,833,932,,,,,,,,,,,,,,,,
5.96,-7,842,946,,,,,,,,,,,,,,,,
5.97,-6,848,949,,,,,,,,,,,,,,,,
5.98,-7,858,948,,,,,,,,,,,,,,,,
5.99,-6,888,955,,,,,,,,,,,,,,,,
6.0,-6,930,973,,,,,,,,,,,,,,,,
6.01,-4,989,1000,,,,,,,,,,,,,,,,
6.02,-2,1048,1026,,,,,,,,,,,,,,,,
6.03,-1,1102,1043,,,,,,,,,,,,,,,,
6.04,1,1116,1029,,,,,,,,,,,,,,,,
6.05,4,1082,980,,,,,,,,,,,,,,,,
6.06,4,998,887,,,,,,,,,,,,,,,,
6.07,6,865,741,,,,,,,,,,,,,,,,
6.08,6,675,552,,,,,,,,,,,,,,,,
6.09,8,439,317,,,,,,,,,,,,,,,,
6.1,7,158,47,,,,,,,,,,,,,,,,
6.11,7,-155,-252,,,,,,,,,,,,,,,,
6.12,4,-492,-571,,,,,,,,,,,,,,,,
6.13,2,-837,-888,,,,,,,,,,,,,,,,
6.14,0,-1175,-1202,,,,,,,,,,,,,,,,
6.15,-3,-1498,-1493,,,,,,,,,,,,,,,,
6.16,-3,-1780,-1752,,,,,,,,,,,,,,,,
6.17,-1,-2022,-1973,,,,,,,,,,,,,,,,
6.18,0,-2210,-2151,,,,,,,,,,,,,,,,
6.19,0,-2340,-2285,,,,,,,,,,,,,,,,
6.2,-1,-2410,-2346,,,,,,,,,,,,,,,,
6.21,-1,-2411,-2344,,,,,,,,,,,,,,,,
6.22,-1,-2346,-2275,,,,,,,,,,,,,,,,
6.23,0,-2225,-2149,,,,,,,,,,,,,,,,
6.24,0,-2063,-1978,,,,,,,,,,,,,,,,
6.25,-1,-1869,-1782,,,,,,,,,,,,,,,,
6.26,-1,-1664,-1571,,,,,,,,,,,,,,,,
6.27,-1,-1463,-1367,,,,,,,,,,,,,,,,
6.28,-3,-1268,-1168,,,,,,,,,,,,,,,,
6.29,-2,-1067,-974,,,,,,,,,,,,,,,,
6.3,-3,-874,-786,,,,,,,,,,,,,,,,
6.31,-2,-680,-603,,,,,,,,,,,,,,,,
6.32,-5,-497,-434,,,,,,,,,,,,,,,,
6.33,-6,-324,-276,,,,,,,,,,,,,,,,
6.34,-5,-168,-133,,,,,,,,,,,,,,,,
6.35,-5,-35,-12,,,,,,,,,,,,,,,,
6.36,-6,70,85,,,,,,,,,,,,,,,,
6.37,-6,151,153,,,,,,,,,,,,,,,,
6.38,-6,206,202,,,,,,,,,,,,,,,,
6.39,-5,235,227,,,,,,,,,,,,,,,,
6.4,-3,243,235,,,,,,,,,,,,,,,,
6.41,-2,241,231,,,,,,,,,,,,,,,,
6.42,-1,236,225,,,,,,,,,,,,,,,,
6.43,0,233,223,,,,,,,,,,,,,,,,
6.44,-3,236,223,,,,,,,,,,,,,,,,
6.45,-5,249,232,,,,,,,,,,,,,,,,
6.46,-6,273,251,,,,,,,,,,,,,,,,
6.47,-5,304,276,,,,,,,,,,,,,,,,
6.48,-4,340,304,,,,,,,,,,,,,,,,
6.49,-5,370,330,,,,,,,,,,,,,,,,
6.5,-7,398,353,,,,,,,,,,,,,,,,
6.51,-7,430,379,,,,,,,,,,,,,,,,
6.52,-8,462,406,,,,,,,,,,,,,,,,
6.53,-6,491,431,,,,,,,,,,,,,,,,
6.54,-6,519,453,,,,,,,,,,,,,,,,
6.55,-6,545,471,,,,,,,,,,,,,,,,
6.56,-5,567,493,,,,,,,,,,,,,,,,
6.57,-7,586,508,,,,,,,,,,,,,,,,
6.58,-7,598,524,,,,,,,,,,,,,,,,
6.59,-5,617,537,,,,,,,,,,,,,,,,
6.6,-3,631,551,,,,,,,,,,,,,,,,
6.61,-2,643,564,,,,,,,,,,,,,,,,
6.62,-2,657,575,,,,,,,,,,,,,,,,
6.63,0,671,592,,,,,,,,,,,,,,,,
6.64,2,686,610,,,,,,,,,,,,,,,,
6.65,2,699,624,,,,,,,,,,,,,,,,
6.66,1,712,643,,,,,,,,,,,,,,,,
6.67,2,732,659,,,,,,,,,,,,,,,,
6.68,1,750,677,,,,,,,,,,,,,,,,
6.69,0,770,696,,,,,,,,,,,,,,,,
6.7,0,794,721,,,,,,,,,,,,,,,,
6.71,-1,834,755,,,,,,,,,,,,,,,,
6.72,0,876,793,,,,,,,,,,,,,,,,
6.73,0,913,829,,,,,,,,,,,,,,,,
6.74,0,932,849,,,,,,,,,,,,,,,,
6.75,0,927,843,,,,,,,,,,,,,,,,
6.76,0,880,806,,,,,,,,,,,,,,,,
6.77,-2,794,731,,,,,,,,,,,,,,,,
6.78,-3,661,613,,,,,,,,,,,,,,,,
6.79,-3,485,457,,,,,,,,,,,,,,,,
6.8,-2,274,263,,,,,,,,,,,,,,,,
6.81,-3,30,44,,,,,,,,,,,,,,,,
6.82,-3,-235,-198,,,,,,,,,,,,,,,,
6.83,-3,-510,-452,,,,,,,,,,,,,,,,
6.84,-2,-782,-705,,,,,,,,,,,,,,,,
6.85,-2,-1047,-948,,,,,,,,,,,,,,,,
6.86,-1,-1289,-1171,,,,,,,,,,,,,,,,
6.87,-3,-1505,-1374,,,,,,,,,,,,,,,,
6.88,-3,-1683,-1539,,,,,,,,,,,,,,,,
6.89,-3,-1811,-1660,,,,,,,,,,,,,,,,
6.9,-4,-1886,-1730,,,,,,,,,,,,,,,,
6.91,-5,-1904,-1746,,,,,,,,,,,,,,,,
6.92,-5,-1867,-1711,,,,,,,,,,,,,,,,
6.93,-6,-1787,-1627,,,,,,,,,,,,,,,,
6.94,-7,-1669,-1507,,,,,,,,,,,,,,,,
6.95,-8,-1529,-1364,,,,,,,,,,,,,,,,
6.96,-10,-1375,-1203,,,,,,,,,,,,,,,,
6.97,-10,-1218,-1041,,,,,,,,,,,,,,,,
6.98,-11,-1065,-885,,,,,,,,,,,,,,,,
6.99,-13,-920,-742,,,,,,,,,,,,,,,,
7.0,-15,-786,-607,,,,,,,,,,,,,,,,
7.01,-16,-657,-482,,,,,,,,,,,,,,,,
7.02,-18,-544,-370,,,,,,,,,,,,,,,,
7.03,-20,-441,-269,,,,,,,,,,,,,,,,
7.04,-21,-353,-184,,,,,,,,,,,,,,,,
7.05,-23,-280,-115,,,,,,,,,,,,,,,,
7.06,-26,-224,-64,,,,,,,,,,,,,,,,
7.07,-29,-185,-29,,,,,,,,,,,,,,,,
7.08,-34,-159,-7,,,,,,,,,,,,,,,,
7.09,-36,-142,5,,,,,,,,,,,,,,,,
7.1,-40,-131,9,,,,,,,,,,,,,,,,
7.11,-42,-125,13,,,,,,,,,,,,,,,,
7.12,-46,-118,15,,,,,,,,,,,,,,,,
7.13,-49,-105,23,,,,,,,,,,,,,,,,
7.14,-50,-86,38,,,,,,,,,,,,,,,,
7.15,-54,-67,58,,,,,,,,,,,,,,,,
7.16,-56,-40,83,,,,,,,,,,,,,,,,
7.17,-57,-6,111,,,,,,,,,,,,,,,,
7.18,-60,32,141,,,,,,,,,,,,,,,,
7.19,-63,71,170,,,,,,,,,,,,,,,,
7.2,-68,113,198,,,,,,,,,,,,,,,,
7.21,-72,159,230,,,,,,,,,,,,,,,,
7.22,-74,204,260,,,,,,,,,,,,,,,,
7.23,-77,246,294,,,,,,,,,,,,,,,,
7.24,-82,288,323,,,,,,,,,,,,,,,,
7.25,-86,322,350,,,,,,,,,,,,,,,,
7.26,-91,360,378,,,,,,,,,,,,,,,,
7.27,-96,396,403,,,,,,,,,,,,,,,,
7.28,-101,434,425,,,,,,,,,,,,,,,,
7.29,-105,470,446,,,,,,,,,,,,,,,,
7.3,-109,507,468,,,,,,,,,,,,,,,,
7.31,-112,538,485,,,,,,,,,,,,,,,,
7.32,-115,563,499,,,,,,,,,,,,,,,,
7.33,-118,582,511,,,,,,,,,,,,,,,,
7.34,-119,600,522,,,,,,,,,,,,,,,,
7.35,-121,623,534,,,,,,,,,,,,,,,,
7.36,-122,650,546,,,,,,,,,,,,,,,,
7.37,-124,679,562,,,,,,,,,,,,,,,,
7.38,-126,718,584,,,,,,,,,,,,,,,,
7.39,-128,763,608,,,,,,,,,,,,,,,,
7.4,-130,816,639,,,,,,,,,,,,,,,,
7.41,-131,874,677,,,,,,,,,,,,,,,,
7.42,-131,925,714,,,,,,,,,,,,,,,,
7.43,-131,956,739,,,,,,,,,,,,,,,,
7.44,-129,961,745,,,,,,,,,,,,,,,,
7.45,-129,931,720,,,,,,,,,,,,,,,,
7.46,-127,862,664,,,,,,,,,,,,,,,,
7.47,-123,752,569,,,,,,,,,,,,,,,,
7.48,-119,599,437,,,,,,,,,,,,,,,,
7.49,-116,409,269,,,,,,,,,,,,,,,,
7.5,-113,198,82,,,,,,,,,,,,,,,,
7.51,-108,-31,-118,,,,,,,,,,,,,,,,
7.52,-104,-269,-329,,,,,,,,,,,,,,,,
7.53,-100,-507,-539,,,,,,,,,,,,,,,,
7.54,-95,-739,-744,,,,,,,,,,,,,,,,
7.55,-90,-952,-933,,,,,,,,,,,,,,,,
7.56,-86,-1133,-1096,,,,,,,,,,,,,,,,
7.57,-80,-1275,-1224,,,,,,,,,,,,,,,,
7.58,-77,-1372,-1316,,,,,,,,,,,,,,,,
7.59,-71,-1419,-1360,,,,,,,,,,,,,,,,
7.6,-64,-1420,-1364,,,,,,,,,,,,,,,,
7.61,-57,-1379,-1328,,,,,,,,,,,,,,,,
7.62,-49,-1305,-1256,,,,,,,,,,,,,,,,
7.63,-41,-1209,-1158,,,,,,,,,,,,,,,,
7.64,-33,-1090,-1036,,,,,,,,,,,,,,,,
7.65,-24,-959,-901,,,,,,,,,,,,,,,,
7.66,-17,-822,-761,,,,,,,,,,,,,,,,
7.67,-8,-683,-624,,,,,,,,,,,,,,,,
7.68,0,-546,-494,,,,,,,,,,,,,,,,
7.69,7,-418,-376,,,,,,,,,,,,,,,,
7.7,14,-299,-262,,,,,,,,,,,,,,,,
7.71,20,-180,-150,,,,,,,,,,,,,,,,
7.72,26,-65,-44,,,,,,,,,,,,,,,,
7.73,30,44,53,,,,,,,,,,,,,,,,
7.74,35,146,143,,,,,,,,,,,,,,,,
7.75,36,234,216,,,,,,,,,,,,,,,,
7.76,38,303,273,,,,,,,,,,,,,,,,
7.77,41,353,311,,,,,,,,,,,,,,,,
7.78,42,387,332,,,,,,,,,,,,,,,,
7.79,42,406,341,,,,,,,,,,,,,,,,
7.8,42,414,342,,,,,,,,,,,,,,,,
7.81,41,410,340,,,,,,,,,,,,,,,,
7.82,39,405,335,,,,,,,,,,,,,,,,
7.83,36,393,332,,,,,,,,,,,,,,,,
7.84,33,384,331,,,,,,,,,,,,,,,,
7.85,29,382,336,,,,,,,,,,,,,,,,
7.86,25,384,347,,,,,,,,,,,,,,,,
7.87,20,397,363,,,,,,,,,,,,,,,,
7.88,11,416,383,,,,,,,,,,,,,,,,
7.89,3,440,407,,,,,,,,,,,,,,,,
7.9,-4,466,432,,,,,,,,,,,,,,,,
7.91,-13,494,458,,,,,,,,,,,,,,,,
7.92,-21,523,484,,,,,,,,,,,,,,,,
7.93,-31,550,508,,,,,,,,,,,,,,,,
7.94,-42,574,531,,,,,,,,,,,,,,,,
7.95,-51,593,552,,,,,,,,,,,,,,,,
7.96,-60,615,569,,,,,,,,,,,,,,,,
7.97,-66,638,589,,,,,,,,,,,,,,,,
7.98,-73,656,604,,,,,,,,,,,,,,,,
7.99,-76,671,619,,,,,,,,,,,,,,,,
8.0,-78,678,635,,,,,,,,,,,,,,,,
8.01,-78,691,655,,,,,,,,,,,,,,,,
8.02,-74,707,676,,,,,,,,,,,,,,,,
8.03,-67,726,699,,,,,,,,,,,,,,,,
8.04,-57,745,726,,,,,,,,,,,,,,,,
8.05,-44,773,758,,,,,,,,,,,,,,,,
8.06,-29,804,793,,,,,,,,,,,,,,,,
8.07,-11,853,836,,,,,,,,,,,,,,,,
8.08,5,919,893,,,,,,,,,,,,,,,,
8.09,25,998,968,,,,,,,,,,,,,,,,
8.1,46,1077,1044,,,,,,,,,,,,,,,,
8.11,68,1148,1118,,,,,,,,,,,,,,,,
8.12,86,1197,1174,,,,,,,,,,,,,,,,
8.13,102,1212,1202,,,,,,,,,,,,,,,,
8.14,119,1189,1188,,,,,,,,,,,,,,,,
8.15,132,1115,1126,,,,,,,,,,,,,,,,
8.16,144,986,1010,,,,,,,,,,,,,,,,
8.17,153,804,839,,,,,,,,,,,,,,,,
8.18,160,570,618,,,,,,,,,,,,,,,,
8.19,165,289,352,,,,,,,,,,,,,,,,
8.2,168,-28,49,,,,,,,,,,,,,,,,
8.21,170,-362,-271,,,,,,,,,,,,,,,,
8.22,172,-695,-602,,,,,,,,,,,,,,,,
8.23,172,-1019,-924,,,,,,,,,,,,,,,,
8.24,172,-1324,-1228,,,,,,,,,,,,,,,,
8.25,171,-1596,-1503,,,,,,,,,,,,,,,,
8.26,170,-1822,-1736,,,,,,,,,,,,,,,,
8.27,168,-1997,-1916,,,,,,,,,,,,,,,,
8.28,165,-2117,-2045,,,,,,,,,,,,,,,,
8.29,163,-2176,-2112,,,,,,,,,,,,,,,,
8.3,161,-2174,-2117,,,,,,,,,,,,,,,,
8.31,158,-2115,-2065,,,,,,,,,,,,,,,,
8.32,155,-2015,-1963,,,,,,,,,,,,,,,,
8.33,152,-1882,-1826,,,,,,,,,,,,,,,,
8.34,149,-1727,-1664,,,,,,,,,,,,,,,,
8.35,148,-1560,-1494,,,,,,,,,,,,,,,,
8.36,144,-1398,-1325,,,,,,,,,,,,,,,,
8.37,139,-1233,-1159,,,,,,,,,,,,,,,,
8.38,136,-1069,-986,,,,,,,,,,,,,,,,
8.39,133,-904,-818,,,,,,,,,,,,,,,,
8.4,131,-743,-653,,,,,,,,,,,,,,,,
8.41,128,-589,-494,,,,,,,,,,,,,,,,
8.42,124,-441,-343,,,,,,,,,,,,,,,,
8.43,120,-304,-204,,,,,,,,,,,,,,,,
8.44,116,-176,-84,,,,,,,,,,,,,,,,
8.45,109,-67,20,,,,,,,,,,,,,,,,
8.46,105,25,104,,,,,,,,,,,,,,,,
8.47,101,99,168,,,,,,,,,,,,,,,,
8.48,98,153,213,,,,,,,,,,,,,,,,
8.49,94,188,238,,,,,,,,,,,,,,,,
8.5,90,208,253,,,,,,,,,,,,,,,,
8.51,86,228,265,,,,,,,,,,,,,,,,
8.52,83,247,274,,,,,,,,,,,,,,,,
8.53,81,274,290,,,,,,,,,,,,,,,,
8.54,80,303,313,,,,,,,,,,,,,,,,
8.55,78,337,343,,,,,,,,,,,,,,,,
8.56,78,377,377,,,,,,,,,,,,,,,,
8.57,78,417,420,,,,,,,,,,,,,,,,
8.58,76,459,461,,,,,,,,,,,,,,,,
8.59,75,509,510,,,,,,,,,,,,,,,,
8.6,75,566,564,,,,,,,,,,,,,,,,
8.61,74,630,621,,,,,,,,,,,,,,,,
8.62,73,694,681,,,,,,,,,,,,,,,,
8.63,72,760,741,,,,,,,,,,,,,,,,
8.64,69,824,794,,,,,,,,,,,,,,,,
8.65,67,885,839,,,,,,,,,,,,,,,,
8.66,63,936,878,,,,,,,,,,,,,,,,
8.67,61,973,911,,,,,,,,,,,,,,,,
8.68,59,1001,935,,,,,,,,,,,,,,,,
8.69,58,1021,947,,,,,,,,,,,,,,,,
8.7,55,1034,960,,,,,,,,,,,,,,,,
8.71,51,1040,968,,,,,,,,,,,,,,,,
8.72,49,1047,976,,,,,,,,,,,,,,,,
8.73,49,1049,984,,,,,,,,,,,,,,,,
8.74,47,1051,988,,,,,,,,,,,,,,,,
8.75,43,1052,994,,,,,,,,,,,,,,,,
8.76,42,1060,1001,,,,,,,,,,,,,,,,
8.77,40,1075,1013,,,,,,,,,,,,,,,,
8.78,40,1102,1040,,,,,,,,,,,,,,,,
8.79,39,1147,1082,,,,,,,,,,,,,,,,
8.8,40,1205,1141,,,,,,,,,,,,,,,,
8.81,38,1264,1201,,,,,,,,,,,,,,,,
8.82,37,1303,1249,,,,,,,,,,,,,,,,
8.83,35,1321,1270,,,,,,,,,,,,,,,,
8.84,34,1298,1253,,,,,,,,,,,,,,,,
8.85,33,1223,1191,,,,,,,,,,,,,,,,
8.86,34,1093,1073,,,,,,,,,,,,,,,,
8.87,33,906,905,,,,,,,,,,,,,,,,
8.88,31,668,684,,,,,,,,,,,,,,,,
8.89,29,389,424,,,,,,,,,,,,,,,,
8.9,26,75,127,,,,,,,,,,,,,,,,
8.91,24,-256,-190,,,,,,,,,,,,,,,,
8.92,24,-599,-514,,,,,,,,,,,,,,,,
8.93,20,-936,-836,,,,,,,,,,,,,,,,
8.94,18,-1246,-1138,,,,,,,,,,,,,,,,
8.95,16,-1519,-1403,,,,,,,,,,,,,,,,
8.96,12,-1748,-1627,,,,,,,,,,,,,,,,
8.97,10,-1921,-1802,,,,,,,,,,,,,,,,
8.98,7,-2034,-1922,,,,,,,,,,,,,,,,
8.99,5,-2085,-1986,,,,,,,,,,,,,,,,
9.0,2,-2088,-1995,,,,,,,,,,,,,,,,
9.01,0,-2041,-1951,,,,,,,,,,,,,,,,
9.02,-1,-1955,-1865,,,,,,,,,,,,,,,,
9.03,-2,-1840,-1748,,,,,,,,,,,,,,,,
9.04,-4,-1702,-1607,,,,,,,,,,,,,,,,
9.05,-5,-1556,-1455,,,,,,,,,,,,,,,,
9.06,-6,-1405,-1304,,,,,,,,,,,,,,,,
9.07,-8,-1258,-1153,,,,,,,,,,,,,,,,
9.08,-8,-1107,-1001,,,,,,,,,,,,,,,,
9.09,-9,-952,-849,,,,,,,,,,,,,,,,
9.1,-7,-799,-695,,,,,,,,,,,,,,,,
9.11,-4,-651,-546,,,,,,,,,,,,,,,,
9.12,-3,-514,-402,,,,,,,,,,,,,,,,
9.13,-3,-386,-271,,,,,,,,,,,,,,,,
9.14,-1,-265,-151,,,,,,,,,,,,,,,,
9.15,0,-156,-44,,,,,,,,,,,,,,,,
9.16,0,-55,50,,,,,,,,,,,,,,,,
9.17,1,37,134,,,,,,,,,,,,,,,,
9.18,0,114,201,,,,,,,,,,,,,,,,
9.19,0,180,258,,,,,,,,,,,,,,,,
9.2,-2,233,299,,,,,,,,,,,,,,,,
9.21,-3,276,332,,,,,,,,,,,,,,,,
9.22,-4,309,357,,,,,,,,,,,,,,,,
9.23,-5,337,378,,,,,,,,,,,,,,,,
9.24,-3,368,404,,,,,,,,,,,,,,,,
9.25,-3,401,435,,,,,,,,,,,,,,,,
9.26,-4,440,470,,,,,,,,,,,,,,,,
9.27,-5,488,513,,,,,,,,,,,,,,,,
9.28,-7,546,558,,,,,,,,,,,,,,,,
9.29,-8,608,607,,,,,,,,,,,,,,,,
9.3,-7,664,655,,,,,,,,,,,,,,,,
9.31,-7,718,700,,,,,,,,,,,,,,,,
9.32,-7,767,743,,,,,,,,,,,,,,,,
9.33,-7,818,783,,,,,,,,,,,,,,,,
9.34,-7,868,824,,,,,,,,,,,,,,,,
9.35,-5,912,862,,,,,,,,,,,,,,,,
9.36,-4,955,897,,,,,,,,,,,,,,,,
9.37,-5,992,926,,,,,,,,,,,,,,,,
9.38,-6,1022,947,,,,,,,,,,,,,,,,
9.39,-8,1047,963,,,,,,,,,,,,,,,,
9.4,-7,1064,974,,,,,,,,,,,,,,,,
9.41,-8,1072,981,,,,,,,,,,,,,,,,
9.42,-7,1072,985,,,,,,,,,,,,,,,,
9.43,-6,1067,981,,,,,,,,,,,,,,,,
9.44,-5,1061,980,,,,,,,,,,,,,,,,
9.45,-5,1058,978,,,,,,,,,,,,,,,,
9.46,-6,1058,974,,,,,,,,,,,,,,,,
9.47,-6,1067,980,,,,,,,,,,,,,,,,
9.48,-6,1094,1001,,,,,,,,,,,,,,,,
9.49,-4,1140,1044,,,,,,,,,,,,,,,,
9.5,-4,1200,1100,,,,,,,,,,,,,,,,
9.51,-4,1262,1162,,,,,,,,,,,,,,,,
9.52,-2,1310,1213,,,,,,,,,,,,,,,,
9.53,0,1332,1242,,,,,,,,,,,,,,,,
9.54,1,1314,1233,,,,,,,,,,,,,,,,
9.55,2,1249,1178,,,,,,,,,,,,,,,,
9.56,3,1127,1069,,,,,,,,,,,,,,,,
9.57,3,946,903,,,,,,,,,,,,,,,,
9.58,1,713,683,,,,,,,,,,,,,,,,
9.59,2,435,421,,,,,,,,,,,,,,,,
9.6,4,122,128,,,,,,,,,,,,,,,,
9.61,4,-210,-186,,,,,,,,,,,,,,,,
9.62,4,-544,-506,,,,,,,,,,,,,,,,
9.63,3,-870,-815,,,,,,,,,,,,,,,,
9.64,2,-1174,-1105,,,,,,,,,,,,,,,,
9.65,2,-1445,-1366,,,,,,,,,,,,,,,,
9.66,0,-1676,-1590,,,,,,,,,,,,,,,,
9.67,0,-1858,-1768,,,,,,,,,,,,,,,,
9.68,0,-1986,-1897,,,,,,,,,,,,,,,,
9.69,0,-2060,-1974,,,,,,,,,,,,,,,,
9.7,0,-2081,-1997,,,,,,,,,,,,,,,,
9.71,-1,-2058,-1968,,,,,,,,,,,,,,,,
9.72,1,-1990,-1895,,,,,,,,,,,,,,,,
9.73,3,-1889,-1789,,,,,,,,,,,,,,,,
9.74,4,-1766,-1657,,,,,,,,,,,,,,,,
9.75,5,-1635,-1518,,,,,,,,,,,,,,,,
9.76,4,-1502,-1379,,,,,,,,,,,,,,,,
9.77,5,-1365,-1237,,,,,,,,,,,,,,,,
9.78,5,-1220,-1088,,,,,,,,,,,,,,,,
9.79,5,-1067,-933,,,,,,,,,,,,,,,,
9.8,5,-905,-770,,,,,,,,,,,,,,,,
9.81,6,-737,-602,,,,,,,,,,,,,,,,
9.82,7,-566,-436,,,,,,,,,,,,,,,,
9.83,6,-402,-279,,,,,,,,,,,,,,,,
9.84,6,-249,-132,,,,,,,,,,,,,,,,
9.85,6,-111,-2,,,,,,,,,,,,,,,,
9.86,5,4,105,,,,,,,,,,,,,,,,
9.87,5,101,189,,,,,,,,,,,,,,,,
9.88,3,177,257,,,,,,,,,,,,,,,,
9.89,3,234,306,,,,,,,,,,,,,,,,
9.9,3,282,344,,,,,,,,,,,,,,,,
9.91,2,323,372,,,,,,,,,,,,,,,,
9.92,1,362,398,,,,,,,,,,,,,,,,
9.93,1,401,428,,,,,,,,,,,,,,,,
9.94,0,445,463,,,,,,,,,,,,,,,,
9.95,-2,496,504,,,,,,,,,,,,,,,,
9.96,-6,555,549,,,,,,,,,,,,,,,,
9.97,-6,617,601,,,,,,,,,,,,,,,,
9.98,-7,678,654,,,,,,,,,,,,,,,,
9.99,-7,731,704,,,,,,,,,,,,,,,,
10.0,-7,779,756,,,,,,,,,,,,,,,,
10.01,-7,816,800,,,,,,,,,,,,,,,,
10.02,-7,846,837,,,,,,,,,,,,,,,,
10.03,-5,870,868,,,,,,,,,,,,,,,,
10.04,-5,882,890,,,,,,,,,,,,,,,,
10.05,-2,887,910,,,,,,,,,,,,,,,,
10.06,-1,887,924,,,,,,,,,,,,,,,,
10.07,0,881,936,,,,,,,,,,,,,,,,
10.08,-1,875,949,,,,,,,,,,,,,,,,
10.09,-1,875,968,,,,,,,,,,,,,,,,
10.1,-2,881,991,,,,,,,,,,,,,,,,
10.11,-3,894,1015,,,,,,,,,,,,,,,,
10.12,-3,915,1039,,,,,,,,,,,,,,,,
10.13,-6,934,1057,,,,,,,,,,,,,,,,
10.14,-7,954,1074,,,,,,,,,,,,,,,,
10.15,-11,980,1098,,,,,,,,,,,,,,,,
10.16,-14,1023,1138,,,,,,,,,,,,,,,,
10.17,-15,1088,1205,,,,,,,,,,,,,,,,
10.18,-16,1161,1290,,,,,,,,,,,,,,,,
10.19,-17,1228,1373,,,,,,,,,,,,,,,,
10.2,-17,1280,1440,,,,,,,,,,,,,,,,
10.21,-17,1300,1468,,,,,,,,,,,,,,,,
10.22,-16,1270,1443,,,,,,,,,,,,,,,,
10.23,-13,1182,1363,,,,,,,,,,,,,,,,
10.24,-8,1031,1206,,,,,,,,,,,,,,,,
10.25,-7,821,971,,,,,,,,,,,,,,,,
10.26,-5,549,668,,,,,,,,,,,,,,,,
10.27,-4,226,301,,,,,,,,,,,,,,,,
10.28,-2,-139,-111,,,,,,,,,,,,,,,,
10.29,-1,-535,-563,,,,,,,,,,,,,,,,
10.3,1,-940,-1029,,,,,,,,,,,,,,,,
10.31,2,-1341,-1488,,,,,,,,,,,,,,,,
10.32,2,-1722,-1931,,,,,,,,,,,,,,,,
10.33,1,-2067,-2333,,,,,,,,,,,,,,,,
10.34,0,-2364,-2681,,,,,,,,,,,,,,,,
10.35,1,-2592,-2945,,,,,,,,,,,,,,,,
10.36,1,-2741,-3116,,,,,,,,,,,,,,,,
10.37,1,-2799,-3182,,,,,,,,,,,,,,,,
10.38,1,-2773,-3148,,,,,,,,,,,,,,,,
10.39,0,-2664,-3014,,,,,,,,,,,,,,,,
10.4,1,-2486,-2801,,,,,,,,,,,,,,,,
