TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,PPG1_SUB4,PPG1_SUB5,PPG1_SUB6,PPG1_SUB7,PPG1_SUB8,PPG2_SUB1,PPG2_SUB2,PPG2_SUB3,PPG2_SUB4,PPG2_SUB5,PPG2_SUB6,PPG2_SUB7,PPG2_SUB8,ECG_SEQ1_SUB1,ECG_SEQ1_SUB2,ECG_SEQ2_SUB1
265.415,0,-263,194,,,,,,,,,,,,,,,,
265.42,0,-293,138,,,,,,,,,,,,,,,,
265.425,-1,-327,77,,,,,,,,,,,,,,,,
265.43,0,-362,7,,,,,,,,,,,,,,,,
265.435,0,-401,-69,,,,,,,,,,,,,,,,
265.44,0,-442,-150,,,,,,,,,,,,,,,,
265.445,0,-484,-235,,,,,,,,,,,,,,,,
265.45,0,-527,-324,,,,,,,,,,,,,,,,
265.455,0,-571,-416,,,,,,,,,,,,,,,,
265.46,0,-615,-510,,,,,,,,,,,,,,,,
265.465,0,-659,-606,,,,,,,,,,,,,,,,
265.47,0,-704,-702,,,,,,,,,,,,,,,,
265.475,0,-744,-798,,,,,,,,,,,,,,,,
265.48,0,-786,-894,,,,,,,,,,,,,,,,
265.485,0,-827,-987,,,,,,,,,,,,,,,,
265.49,0,-864,-1077,,,,,,,,,,,,,,,,
265.495,0,-902,-1163,,,,,,,,,,,,,,,,
265.5,0,-937,-1244,,,,,,,,,,,,,,,,
265.505,1,-968,-1317,,,,,,,,,,,,,,,,
265.51,1,-995,-1383,,,,,,,,,,,,,,,,
265.515,1,-1015,-1439,,,,,,,,,,,,,,,,
265.52,0,-1031,-1482,,,,,,,,,,,,,,,,
265.525,0,-1042,-1515,,,,,,,,,,,,,,,,
265.53,0,-1047,-1539,,,,,,,,,,,,,,,,
265.535,0,-1047,-1551,,,,,,,,,,,,,,,,
265.54,0,-1041,-1553,,,,,,,,,,,,,,,,
265.545,0,-1030,-1547,,,,,,,,,,,,,,,,
265.55,0,-1012,-1531,,,,,,,,,,,,,,,,
265.555,0,-995,-1509,,,,,,,,,,,,,,,,
265.56,0,-973,-1482,,,,,,,,,,,,,,,,
265.565,0,-954,-1454,,,,,,,,,,,,,,,,
265.57,0,-933,-1424,,,,,,,,,,,,,,,,
265.575,0,-911,-1393,,,,,,,,,,,,,,,,
265.58,0,-888,-1359,,,,,,,,,,,,,,,,
265.585,0,-864,-1324,,,,,,,,,,,,,,,,
265.59,0,-839,-1287,,,,,,,,,,,,,,,,
265.595,-1,-814,-1249,,,,,,,,,,,,,,,,
265.6,-1,-787,-1208,,,,,,,,,,,,,,,,
265.605,-1,-759,-1165,,,,,,,,,,,,,,,,
265.61,-1,-730,-1121,,,,,,,,,,,,,,,,
265.615,0,-700,-1074,,,,,,,,,,,,,,,,
265.62,-1,-670,-1025,,,,,,,,,,,,,,,,
265.625,-1,-641,-979,,,,,,,,,,,,,,,,
265.63,-1,-611,-930,,,,,,,,,,,,,,,,
265.635,0,-581,-879,,,,,,,,,,,,,,,,
265.64,-1,-550,-828,,,,,,,,,,,,,,,,
265.645,0,-521,-778,,,,,,,,,,,,,,,,
265.65,0,-491,-727,,,,,,,,,,,,,,,,
265.655,0,-461,-677,,,,,,,,,,,,,,,,
265.66,0,-434,-626,,,,,,,,,,,,,,,,
265.665,0,-405,-577,,,,,,,,,,,,,,,,
265.67,0,-376,-527,,,,,,,,,,,,,,,,
265.675,0,-348,-479,,,,,,,,,,,,,,,,
265.68,-1,-321,-429,,,,,,,,,,,,,,,,
265.685,-2,-294,-379,,,,,,,,,,,,,,,,
265.69,-2,-269,-331,,,,,,,,,,,,,,,,
265.695,-1,-243,-282,,,,,,,,,,,,,,,,
265.7,-1,-216,-234,,,,,,,,,,,,,,,,
265.705,-1,-191,-185,,,,,,,,,,,,,,,,
265.71,-2,-165,-137,,,,,,,,,,,,,,,,
265.715,-2,-139,-88,,,,,,,,,,,,,,,,
265.72,-2,-113,-38,,,,,,,,,,,,,,,,
265.725,-2,-87,14,,,,,,,,,,,,,,,,
265.73,-2,-59,64,,,,,,,,,,,,,,,,
265.735,-1,-32,114,,,,,,,,,,,,,,,,
265.74,-2,-4,166,,,,,,,,,,,,,,,,
265.745,-2,23,218,,,,,,,,,,,,,,,,
265.75,-2,52,273,,,,,,,,,,,,,,,,
265.755,-2,81,325,,,,,,,,,,,,,,,,
265.76,-2,110,379,,,,,,,,,,,,,,,,
265.765,-2,139,431,,,,,,,,,,,,,,,,
265.77,-2,168,482,,,,,,,,,,,,,,,,
265.775,-2,197,533,,,,,,,,,,,,,,,,
265.78,-1,221,583,,,,,,,,,,,,,,,,
265.785,-1,247,632,,,,,,,,,,,,,,,,
265.79,-1,273,679,,,,,,,,,,,,,,,,
265.795,0,293,726,,,,,,,,,,,,,,,,
265.8,-1,315,772,,,,,,,,,,,,,,,,
265.805,0,337,818,,,,,,,,,,,,,,,,
265.81,0,358,864,,,,,,,,,,,,,,,,
265.815,0,381,912,,,,,,,,,,,,,,,,
265.82,0,404,962,,,,,,,,,,,,,,,,
265.825,0,429,1015,,,,,,,,,,,,,,,,
265.83,0,455,1072,,,,,,,,,,,,,,,,
265.835,0,482,1132,,,,,,,,,,,,,,,,
265.84,0,512,1196,,,,,,,,,,,,,,,,
265.845,0,544,1262,,,,,,,,,,,,,,,,
265.85,0,577,1334,,,,,,,,,,,,,,,,
265.855,-1,606,1406,,,,,,,,,,,,,,,,
265.86,-1,639,1478,,,,,,,,,,,,,,,,
265.865,-1,669,1549,,,,,,,,,,,,,,,,
265.87,0,701,1619,,,,,,,,,,,,,,,,
265.875,0,730,1685,,,,,,,,,,,,,,,,
265.88,0,757,1748,,,,,,,,,,,,,,,,
265.885,0,780,1803,,,,,,,,,,,,,,,,
265.89,0,800,1850,,,,,,,,,,,,,,,,
265.895,-1,816,1888,,,,,,,,,,,,,,,,
265.9,-1,829,1917,,,,,,,,,,,,,,,,
265.905,0,835,1935,,,,,,,,,,,,,,,,
265.91,0,836,1943,,,,,,,,,,,,,,,,
265.915,0,831,1937,,,,,,,,,,,,,,,,
265.92,0,819,1919,,,,,,,,,,,,,,,,
265.925,0,802,1886,,,,,,,,,,,,,,,,
265.93,0,779,1841,,,,,,,,,,,,,,,,
265.935,0,750,1784,,,,,,,,,,,,,,,,
265.94,0,715,1714,,,,,,,,,,,,,,,,
265.945,0,674,1630,,,,,,,,,,,,,,,,
265.95,0,629,1537,,,,,,,,,,,,,,,,
265.955,0,577,1433,,,,,,,,,,,,,,,,
265.96,0,522,1321,,,,,,,,,,,,,,,,
265.965,1,465,1200,,,,,,,,,,,,,,,,
265.97,1,405,1074,,,,,,,,,,,,,,,,
265.975,1,345,941,,,,,,,,,,,,,,,,
265.98,0,280,807,,,,,,,,,,,,,,,,
265.985,0,216,670,,,,,,,,,,,,,,,,
265.99,0,152,532,,,,,,,,,,,,,,,,
265.995,1,90,394,,,,,,,,,,,,,,,,
266.0,1,30,259,,,,,,,,,,,,,,,,
266.005,0,-25,128,,,,,,,,,,,,,,,,
266.01,0,-82,0,,,,,,,,,,,,,,,,
266.015,0,-135,-119,,,,,,,,,,,,,,,,
266.02,0,-184,-231,,,,,,,,,,,,,,,,
266.025,1,-228,-337,,,,,,,,,,,,,,,,
266.03,1,-267,-435,,,,,,,,,,,,,,,,
266.035,2,-301,-524,,,,,,,,,,,,,,,,
266.04,1,-329,-601,,,,,,,,,,,,,,,,
266.045,2,-351,-667,,,,,,,,,,,,,,,,
266.05,2,-369,-722,,,,,,,,,,,,,,,,
266.055,2,-381,-767,,,,,,,,,,,,,,,,
266.06,2,-386,-799,,,,,,,,,,,,,,,,
266.065,2,-387,-822,,,,,,,,,,,,,,,,
266.07,3,-382,-838,,,,,,,,,,,,,,,,
266.075,3,-372,-845,,,,,,,,,,,,,,,,
266.08,3,-363,-846,,,,,,,,,,,,,,,,
266.085,3,-352,-842,,,,,,,,,,,,,,,,
266.09,3,-340,-834,,,,,,,,,,,,,,,,
266.095,4,-327,-827,,,,,,,,,,,,,,,,
266.1,4,-314,-817,,,,,,,,,,,,,,,,
266.105,3,-301,-807,,,,,,,,,,,,,,,,
266.11,3,-286,-796,,,,,,,,,,,,,,,,
266.115,2,-274,-782,,,,,,,,,,,,,,,,
266.12,2,-263,-768,,,,,,,,,,,,,,,,
266.125,2,-251,-753,,,,,,,,,,,,,,,,
266.13,1,-240,-737,,,,,,,,,,,,,,,,
266.135,1,-229,-719,,,,,,,,,,,,,,,,
266.14,0,-218,-699,,,,,,,,,,,,,,,,
266.145,0,-205,-677,,,,,,,,,,,,,,,,
266.15,0,-193,-653,,,,,,,,,,,,,,,,
266.155,0,-181,-628,,,,,,,,,,,,,,,,
266.16,0,-168,-602,,,,,,,,,,,,,,,,
266.165,0,-154,-575,,,,,,,,,,,,,,,,
266.17,0,-140,-547,,,,,,,,,,,,,,,,
266.175,-1,-127,-517,,,,,,,,,,,,,,,,
266.18,-1,-113,-487,,,,,,,,,,,,,,,,
266.185,-1,-98,-457,,,,,,,,,,,,,,,,
266.19,-1,-84,-425,,,,,,,,,,,,,,,,
266.195,-1,-67,-394,,,,,,,,,,,,,,,,
266.2,-1,-52,-362,,,,,,,,,,,,,,,,
266.205,-1,-37,-330,,,,,,,,,,,,,,,,
266.21,-1,-21,-297,,,,,,,,,,,,,,,,
266.215,-1,-6,-266,,,,,,,,,,,,,,,,
266.22,-1,10,-234,,,,,,,,,,,,,,,,
266.225,-1,27,-203,,,,,,,,,,,,,,,,
266.23,-1,44,-173,,,,,,,,,,,,,,,,
266.235,-2,61,-141,,,,,,,,,,,,,,,,
266.24,-1,78,-111,,,,,,,,,,,,,,,,
266.245,-1,95,-80,,,,,,,,,,,,,,,,
266.25,0,112,-48,,,,,,,,,,,,,,,,
266.255,-1,129,-15,,,,,,,,,,,,,,,,
266.26,0,148,19,,,,,,,,,,,,,,,,
266.265,0,167,54,,,,,,,,,,,,,,,,
266.27,0,188,89,,,,,,,,,,,,,,,,
266.275,0,207,128,,,,,,,,,,,,,,,,
266.28,0,226,167,,,,,,,,,,,,,,,,
266.285,0,247,207,,,,,,,,,,,,,,,,
266.29,0,270,251,,,,,,,,,,,,,,,,
266.295,0,292,295,,,,,,,,,,,,,,,,
266.3,0,314,340,,,,,,,,,,,,,,,,
266.305,0,335,385,,,,,,,,,,,,,,,,
266.31,0,353,430,,,,,,,,,,,,,,,,
266.315,0,373,476,,,,,,,,,,,,,,,,
266.32,0,394,524,,,,,,,,,,,,,,,,
266.325,0,415,571,,,,,,,,,,,,,,,,
266.33,0,437,621,,,,,,,,,,,,,,,,
266.335,1,460,674,,,,,,,,,,,,,,,,
266.34,1,483,729,,,,,,,,,,,,,,,,
266.345,1,508,788,,,,,,,,,,,,,,,,
266.35,1,535,851,,,,,,,,,,,,,,,,
266.355,1,565,918,,,,,,,,,,,,,,,,
266.36,2,597,988,,,,,,,,,,,,,,,,
266.365,3,631,1061,,,,,,,,,,,,,,,,
266.37,3,667,1138,,,,,,,,,,,,,,,,
266.375,3,702,1215,,,,,,,,,,,,,,,,
266.38,3,735,1294,,,,,,,,,,,,,,,,
266.385,3,769,1370,,,,,,,,,,,,,,,,
266.39,3,803,1447,,,,,,,,,,,,,,,,
266.395,3,835,1517,,,,,,,,,,,,,,,,
266.4,3,865,1584,,,,,,,,,,,,,,,,
266.405,2,893,1644,,,,,,,,,,,,,,,,
266.41,2,916,1697,,,,,,,,,,,,,,,,
266.415,2,933,1744,,,,,,,,,,,,,,,,
266.42,2,948,1780,,,,,,,,,,,,,,,,
266.425,2,958,1806,,,,,,,,,,,,,,,,
266.43,1,962,1822,,,,,,,,,,,,,,,,
266.435,1,961,1827,,,,,,,,,,,,,,,,
266.44,1,955,1819,,,,,,,,,,,,,,,,
266.445,1,945,1800,,,,,,,,,,,,,,,,
266.45,1,927,1769,,,,,,,,,,,,,,,,
266.455,1,902,1725,,,,,,,,,,,,,,,,
266.46,1,872,1667,,,,,,,,,,,,,,,,
266.465,1,837,1599,,,,,,,,,,,,,,,,
266.47,1,795,1519,,,,,,,,,,,,,,,,
266.475,1,749,1427,,,,,,,,,,,,,,,,
266.48,2,698,1326,,,,,,,,,,,,,,,,
266.485,2,642,1215,,,,,,,,,,,,,,,,
266.49,2,581,1097,,,,,,,,,,,,,,,,
266.495,2,519,970,,,,,,,,,,,,,,,,
266.5,3,453,838,,,,,,,,,,,,,,,,
266.505,3,385,703,,,,,,,,,,,,,,,,
266.51,3,316,564,,,,,,,,,,,,,,,,
266.515,2,247,425,,,,,,,,,,,,,,,,
266.52,3,179,287,,,,,,,,,,,,,,,,
266.525,3,112,147,,,,,,,,,,,,,,,,
266.53,3,47,11,,,,,,,,,,,,,,,,
266.535,3,-15,-120,,,,,,,,,,,,,,,,
266.54,3,-75,-247,,,,,,,,,,,,,,,,
266.545,2,-129,-367,,,,,,,,,,,,,,,,
266.55,3,-183,-482,,,,,,,,,,,,,,,,
266.555,3,-231,-585,,,,,,,,,,,,,,,,
266.56,4,-274,-679,,,,,,,,,,,,,,,,
266.565,3,-313,-765,,,,,,,,,,,,,,,,
266.57,3,-346,-841,,,,,,,,,,,,,,,,
266.575,3,-374,-906,,,,,,,,,,,,,,,,
266.58,3,-393,-963,,,,,,,,,,,,,,,,
266.585,3,-412,-1007,,,,,,,,,,,,,,,,
266.59,2,-428,-1043,,,,,,,,,,,,,,,,
266.595,2,-438,-1073,,,,,,,,,,,,,,,,
266.6,2,-446,-1097,,,,,,,,,,,,,,,,
266.605,2,-450,-1117,,,,,,,,,,,,,,,,
266.61,2,-454,-1132,,,,,,,,,,,,,,,,
266.615,1,-455,-1142,,,,,,,,,,,,,,,,
266.62,1,-454,-1150,,,,,,,,,,,,,,,,
266.625,0,-453,-1157,,,,,,,,,,,,,,,,
266.63,0,-449,-1162,,,,,,,,,,,,,,,,
266.635,0,-449,-1164,,,,,,,,,,,,,,,,
266.64,0,-447,-1166,,,,,,,,,,,,,,,,
266.645,0,-444,-1164,,,,,,,,,,,,,,,,
266.65,0,-440,-1160,,,,,,,,,,,,,,,,
266.655,0,-437,-1155,,,,,,,,,,,,,,,,
266.66,1,-432,-1145,,,,,,,,,,,,,,,,
266.665,1,-426,-1135,,,,,,,,,,,,,,,,
266.67,1,-419,-1119,,,,,,,,,,,,,,,,
266.675,1,-413,-1103,,,,,,,,,,,,,,,,
266.68,1,-405,-1084,,,,,,,,,,,,,,,,
266.685,0,-397,-1064,,,,,,,,,,,,,,,,
266.69,1,-389,-1039,,,,,,,,,,,,,,,,
266.695,0,-379,-1014,,,,,,,,,,,,,,,,
266.7,0,-369,-987,,,,,,,,,,,,,,,,
266.705,0,-359,-958,,,,,,,,,,,,,,,,
266.71,0,-348,-929,,,,,,,,,,,,,,,,
266.715,0,-336,-897,,,,,,,,,,,,,,,,
266.72,0,-322,-865,,,,,,,,,,,,,,,,
266.725,0,-309,-829,,,,,,,,,,,,,,,,
266.73,0,-296,-795,,,,,,,,,,,,,,,,
266.735,0,-281,-759,,,,,,,,,,,,,,,,
266.74,0,-266,-720,,,,,,,,,,,,,,,,
266.745,0,-250,-680,,,,,,,,,,,,,,,,
266.75,0,-235,-640,,,,,,,,,,,,,,,,
266.755,0,-219,-600,,,,,,,,,,,,,,,,
266.76,0,-202,-560,,,,,,,,,,,,,,,,
266.765,0,-185,-517,,,,,,,,,,,,,,,,
266.77,0,-168,-476,,,,,,,,,,,,,,,,
266.775,0,-152,-435,,,,,,,,,,,,,,,,
266.78,0,-134,-393,,,,,,,,,,,,,,,,
266.785,0,-117,-352,,,,,,,,,,,,,,,,
266.79,0,-99,-312,,,,,,,,,,,,,,,,
266.795,0,-80,-272,,,,,,,,,,,,,,,,
266.8,-1,-62,-229,,,,,,,,,,,,,,,,
266.805,-1,-45,-187,,,,,,,,,,,,,,,,
266.81,-1,-27,-146,,,,,,,,,,,,,,,,
266.815,-1,-9,-106,,,,,,,,,,,,,,,,
266.82,-2,9,-66,,,,,,,,,,,,,,,,
266.825,-2,27,-29,,,,,,,,,,,,,,,,
266.83,-3,45,10,,,,,,,,,,,,,,,,
266.835,-3,62,46,,,,,,,,,,,,,,,,
266.84,-3,80,83,,,,,,,,,,,,,,,,
266.845,-3,98,118,,,,,,,,,,,,,,,,
266.85,-3,112,153,,,,,,,,,,,,,,,,
266.855,-3,130,190,,,,,,,,,,,,,,,,
266.86,-3,149,227,,,,,,,,,,,,,,,,
266.865,-3,167,267,,,,,,,,,,,,,,,,
266.87,-3,189,311,,,,,,,,,,,,,,,,
266.875,-3,212,360,,,,,,,,,,,,,,,,
266.88,-3,237,414,,,,,,,,,,,,,,,,
266.885,-3,260,473,,,,,,,,,,,,,,,,
266.89,-3,289,535,,,,,,,,,,,,,,,,
266.895,-2,322,603,,,,,,,,,,,,,,,,
266.9,-2,352,672,,,,,,,,,,,,,,,,
266.905,-2,384,745,,,,,,,,,,,,,,,,
266.91,-3,416,819,,,,,,,,,,,,,,,,
266.915,-3,449,895,,,,,,,,,,,,,,,,
266.92,-4,481,969,,,,,,,,,,,,,,,,
266.925,-4,515,1042,,,,,,,,,,,,,,,,
266.93,-4,545,1110,,,,,,,,,,,,,,,,
266.935,-4,569,1174,,,,,,,,,,,,,,,,
266.94,-4,593,1230,,,,,,,,,,,,,,,,
266.945,-4,612,1279,,,,,,,,,,,,,,,,
266.95,-4,628,1320,,,,,,,,,,,,,,,,
266.955,-4,638,1351,,,,,,,,,,,,,,,,
266.96,-3,645,1373,,,,,,,,,,,,,,,,
266.965,-3,646,1384,,,,,,,,,,,,,,,,
266.97,-3,642,1385,,,,,,,,,,,,,,,,
266.975,-3,631,1373,,,,,,,,,,,,,,,,
266.98,-3,615,1350,,,,,,,,,,,,,,,,
266.985,-4,594,1314,,,,,,,,,,,,,,,,
266.99,-4,568,1268,,,,,,,,,,,,,,,,
266.995,-4,538,1209,,,,,,,,,,,,,,,,
267.0,-4,504,1140,,,,,,,,,,,,,,,,
267.005,-4,465,1061,,,,,,,,,,,,,,,,
267.01,-4,422,973,,,,,,,,,,,,,,,,
267.015,-4,377,877,,,,,,,,,,,,,,,,
267.02,-4,332,773,,,,,,,,,,,,,,,,
267.025,-3,280,664,,,,,,,,,,,,,,,,
267.03,-3,227,550,,,,,,,,,,,,,,,,
267.035,-3,174,433,,,,,,,,,,,,,,,,
267.04,-2,123,315,,,,,,,,,,,,,,,,
267.045,-2,68,196,,,,,,,,,,,,,,,,
267.05,-1,14,76,,,,,,,,,,,,,,,,
267.055,-1,-37,-40,,,,,,,,,,,,,,,,
267.06,0,-86,-152,,,,,,,,,,,,,,,,
267.065,0,-134,-260,,,,,,,,,,,,,,,,
267.07,0,-177,-362,,,,,,,,,,,,,,,,
267.075,0,-217,-458,,,,,,,,,,,,,,,,
267.08,0,-252,-545,,,,,,,,,,,,,,,,
267.085,0,-283,-623,,,,,,,,,,,,,,,,
267.09,0,-309,-690,,,,,,,,,,,,,,,,
267.095,1,-329,-747,,,,,,,,,,,,,,,,
267.1,1,-346,-794,,,,,,,,,,,,,,,,
267.105,1,-357,-829,,,,,,,,,,,,,,,,
267.11,1,-364,-855,,,,,,,,,,,,,,,,
267.115,1,-367,-872,,,,,,,,,,,,,,,,
267.12,2,-365,-881,,,,,,,,,,,,,,,,
267.125,2,-358,-882,,,,,,,,,,,,,,,,
267.13,2,-352,-877,,,,,,,,,,,,,,,,
267.135,2,-342,-870,,,,,,,,,,,,,,,,
267.14,3,-333,-859,,,,,,,,,,,,,,,,
267.145,3,-323,-847,,,,,,,,,,,,,,,,
267.15,3,-313,-832,,,,,,,,,,,,,,,,
267.155,3,-302,-815,,,,,,,,,,,,,,,,
267.16,4,-289,-797,,,,,,,,,,,,,,,,
267.165,4,-278,-778,,,,,,,,,,,,,,,,
267.17,4,-263,-756,,,,,,,,,,,,,,,,
267.175,4,-252,-734,,,,,,,,,,,,,,,,
267.18,5,-240,-711,,,,,,,,,,,,,,,,
267.185,5,-228,-689,,,,,,,,,,,,,,,,
267.19,5,-216,-665,,,,,,,,,,,,,,,,
267.195,4,-204,-641,,,,,,,,,,,,,,,,
267.2,4,-195,-618,,,,,,,,,,,,,,,,
267.205,4,-184,-595,,,,,,,,,,,,,,,,
267.21,3,-173,-570,,,,,,,,,,,,,,,,
267.215,3,-161,-544,,,,,,,,,,,,,,,,
267.22,3,-148,-519,,,,,,,,,,,,,,,,
267.225,3,-137,-494,,,,,,,,,,,,,,,,
267.23,3,-125,-470,,,,,,,,,,,,,,,,
267.235,2,-115,-446,,,,,,,,,,,,,,,,
267.24,2,-105,-423,,,,,,,,,,,,,,,,
267.245,3,-96,-400,,,,,,,,,,,,,,,,
267.25,2,-86,-376,,,,,,,,,,,,,,,,
267.255,2,-77,-352,,,,,,,,,,,,,,,,
267.26,2,-68,-331,,,,,,,,,,,,,,,,
267.265,2,-58,-308,,,,,,,,,,,,,,,,
267.27,2,-51,-287,,,,,,,,,,,,,,,,
267.275,2,-44,-267,,,,,,,,,,,,,,,,
267.28,1,-36,-247,,,,,,,,,,,,,,,,
267.285,1,-29,-229,,,,,,,,,,,,,,,,
267.29,1,-22,-209,,,,,,,,,,,,,,,,
267.295,1,-14,-190,,,,,,,,,,,,,,,,
267.3,1,-6,-173,,,,,,,,,,,,,,,,
267.305,1,1,-153,,,,,,,,,,,,,,,,
267.31,0,10,-134,,,,,,,,,,,,,,,,
267.315,0,18,-115,,,,,,,,,,,,,,,,
267.32,0,28,-96,,,,,,,,,,,,,,,,
267.325,0,34,-78,,,,,,,,,,,,,,,,
267.33,0,42,-58,,,,,,,,,,,,,,,,
267.335,1,51,-39,,,,,,,,,,,,,,,,
267.34,1,59,-22,,,,,,,,,,,,,,,,
267.345,1,63,-4,,,,,,,,,,,,,,,,
267.35,2,69,10,,,,,,,,,,,,,,,,
267.355,2,76,26,,,,,,,,,,,,,,,,
267.36,2,82,42,,,,,,,,,,,,,,,,
267.365,2,88,58,,,,,,,,,,,,,,,,
267.37,2,93,74,,,,,,,,,,,,,,,,
267.375,2,102,90,,,,,,,,,,,,,,,,
267.38,2,106,105,,,,,,,,,,,,,,,,
267.385,2,112,123,,,,,,,,,,,,,,,,
267.39,2,119,144,,,,,,,,,,,,,,,,
267.395,1,128,168,,,,,,,,,,,,,,,,
267.4,1,137,196,,,,,,,,,,,,,,,,
267.405,0,150,230,,,,,,,,,,,,,,,,
267.41,0,165,267,,,,,,,,,,,,,,,,
267.415,0,182,309,,,,,,,,,,,,,,,,
267.42,0,203,356,,,,,,,,,,,,,,,,
267.425,0,225,408,,,,,,,,,,,,,,,,
267.43,-1,247,463,,,,,,,,,,,,,,,,
267.435,-2,272,523,,,,,,,,,,,,,,,,
267.44,-2,294,584,,,,,,,,,,,,,,,,
267.445,-3,320,646,,,,,,,,,,,,,,,,
267.45,-3,346,708,,,,,,,,,,,,,,,,
267.455,-3,370,768,,,,,,,,,,,,,,,,
267.46,-3,393,826,,,,,,,,,,,,,,,,
267.465,-3,413,879,,,,,,,,,,,,,,,,
267.47,-3,433,929,,,,,,,,,,,,,,,,
267.475,-2,443,968,,,,,,,,,,,,,,,,
267.48,-2,451,999,,,,,,,,,,,,,,,,
267.485,-3,455,1024,,,,,,,,,,,,,,,,
267.49,-3,455,1038,,,,,,,,,,,,,,,,
267.495,-3,449,1042,,,,,,,,,,,,,,,,
267.5,-3,440,1034,,,,,,,,,,,,,,,,
267.505,-3,426,1016,,,,,,,,,,,,,,,,
267.51,-3,407,987,,,,,,,,,,,,,,,,
267.515,-2,385,948,,,,,,,,,,,,,,,,
267.52,-3,356,895,,,,,,,,,,,,,,,,
267.525,-3,322,834,,,,,,,,,,,,,,,,
267.53,-3,285,762,,,,,,,,,,,,,,,,
267.535,-3,241,679,,,,,,,,,,,,,,,,
267.54,-3,195,589,,,,,,,,,,,,,,,,
267.545,-3,147,492,,,,,,,,,,,,,,,,
267.55,-3,96,388,,,,,,,,,,,,,,,,
267.555,-2,43,280,,,,,,,,,,,,,,,,
267.56,-2,-11,164,,,,,,,,,,,,,,,,
267.565,-2,-66,47,,,,,,,,,,,,,,,,
267.57,-2,-122,-74,,,,,,,,,,,,,,,,
267.575,-1,-176,-196,,,,,,,,,,,,,,,,
267.58,-2,-232,-317,,,,,,,,,,,,,,,,
267.585,-2,-289,-437,,,,,,,,,,,,,,,,
267.59,-2,-343,-554,,,,,,,,,,,,,,,,
267.595,-2,-393,-666,,,,,,,,,,,,,,,,
267.6,-3,-441,-774,,,,,,,,,,,,,,,,
267.605,-3,-485,-872,,,,,,,,,,,,,,,,
267.61,-3,-526,-965,,,,,,,,,,,,,,,,
267.615,-3,-562,-1049,,,,,,,,,,,,,,,,
267.62,-3,-594,-1126,,,,,,,,,,,,,,,,
267.625,-3,-622,-1194,,,,,,,,,,,,,,,,
267.63,-3,-645,-1254,,,,,,,,,,,,,,,,
267.635,-2,-667,-1306,,,,,,,,,,,,,,,,
267.64,-2,-683,-1352,,,,,,,,,,,,,,,,
267.645,-2,-697,-1390,,,,,,,,,,,,,,,,
267.65,-2,-708,-1420,,,,,,,,,,,,,,,,
267.655,-1,-716,-1445,,,,,,,,,,,,,,,,
267.66,-1,-722,-1464,,,,,,,,,,,,,,,,
267.665,-1,-727,-1480,,,,,,,,,,,,,,,,
267.67,0,-730,-1491,,,,,,,,,,,,,,,,
267.675,0,-730,-1499,,,,,,,,,,,,,,,,
267.68,0,-731,-1504,,,,,,,,,,,,,,,,
267.685,0,-732,-1506,,,,,,,,,,,,,,,,
267.69,0,-731,-1505,,,,,,,,,,,,,,,,
267.695,0,-730,-1502,,,,,,,,,,,,,,,,
267.7,1,-728,-1494,,,,,,,,,,,,,,,,
267.705,1,-725,-1486,,,,,,,,,,,,,,,,
267.71,1,-721,-1474,,,,,,,,,,,,,,,,
267.715,2,-717,-1459,,,,,,,,,,,,,,,,
267.72,1,-712,-1442,,,,,,,,,,,,,,,,
267.725,1,-706,-1422,,,,,,,,,,,,,,,,
267.73,2,-698,-1400,,,,,,,,,,,,,,,,
267.735,2,-690,-1374,,,,,,,,,,,,,,,,
267.74,2,-680,-1349,,,,,,,,,,,,,,,,
267.745,2,-669,-1321,,,,,,,,,,,,,,,,
267.75,2,-658,-1292,,,,,,,,,,,,,,,,
267.755,2,-646,-1261,,,,,,,,,,,,,,,,
267.76,1,-634,-1231,,,,,,,,,,,,,,,,
267.765,1,-620,-1201,,,,,,,,,,,,,,,,
267.77,1,-607,-1169,,,,,,,,,,,,,,,,
267.775,2,-596,-1139,,,,,,,,,,,,,,,,
267.78,2,-584,-1108,,,,,,,,,,,,,,,,
267.785,1,-573,-1076,,,,,,,,,,,,,,,,
267.79,1,-561,-1047,,,,,,,,,,,,,,,,
267.795,1,-551,-1018,,,,,,,,,,,,,,,,
267.8,1,-539,-988,,,,,,,,,,,,,,,,
267.805,0,-527,-957,,,,,,,,,,,,,,,,
267.81,0,-515,-926,,,,,,,,,,,,,,,,
267.815,0,-504,-895,,,,,,,,,,,,,,,,
267.82,0,-492,-865,,,,,,,,,,,,,,,,
267.825,0,-480,-833,,,,,,,,,,,,,,,,
267.83,0,-467,-801,,,,,,,,,,,,,,,,
267.835,0,-454,-769,,,,,,,,,,,,,,,,
267.84,-1,-438,-733,,,,,,,,,,,,,,,,
267.845,-1,-421,-695,,,,,,,,,,,,,,,,
267.85,0,-403,-656,,,,,,,,,,,,,,,,
267.855,0,-384,-615,,,,,,,,,,,,,,,,
267.86,0,-365,-574,,,,,,,,,,,,,,,,
267.865,0,-344,-531,,,,,,,,,,,,,,,,
267.87,0,-322,-487,,,,,,,,,,,,,,,,
267.875,0,-300,-440,,,,,,,,,,,,,,,,
267.88,0,-279,-390,,,,,,,,,,,,,,,,
267.885,0,-255,-338,,,,,,,,,,,,,,,,
