TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT
233.83,345513,753861,610932,,,,,,,,,,,,,,,,,,,
233.84,345449,752027,609288,,,,,,,,,,,,,,,,,,,
233.85,345534,750484,607841,,,,,,,,,,,,,,,,,,,
233.86,345453,749101,606593,,,,,,,,,,,,,,,,,,,
233.87,345509,748128,605667,,,,,,,,,,,,,,,,,,,
233.88,345448,747250,604857,,,,,,,,,,,,,,,,,,,
233.89,345509,746743,604370,,,,,,,,,,,,,,,,,,,
233.9,345438,746394,604006,,,,,,,,,,,,,,,,,,,
233.91,345493,746335,603937,,,,,,,,,,,,,,,,,,,
233.92,345430,746333,603872,,,,,,,,,,,,,,,,,,,
233.93,345498,746502,604020,,,,,,,,,,,,,,,,,,,
233.94,345415,746653,604107,,,,,,,,,,,,,,,,,,,
233.95,345476,746956,604344,,,,,,,,,,,,,,,,,,,
233.96,345406,747134,604522,,,,,,,,,,,,,,,,,,,
233.97,345482,747489,604812,,,,,,,,,,,,,,,,,,,
233.98,345399,747729,604995,,,,,,,,,,,,,,,,,,,
233.99,345470,748115,605368,,,,,,,,,,,,,,,,,,,
234.0,345404,748467,605673,,,,,,,,,,,,,,,,,,,
234.01,345471,748934,606089,,,,,,,,,,,,,,,,,,,
234.02,345406,749307,606459,,,,,,,,,,,,,,,,,,,
234.03,345464,749916,607048,,,,,,,,,,,,,,,,,,,
234.04,345414,750415,607517,,,,,,,,,,,,,,,,,,,
234.05,345475,750991,608044,,,,,,,,,,,,,,,,,,,
234.06,345404,751320,608371,,,,,,,,,,,,,,,,,,,
234.07,345463,751744,608758,,,,,,,,,,,,,,,,,,,
234.08,345412,751884,608904,,,,,,,,,,,,,,,,,,,
234.09,345466,752154,609164,,,,,,,,,,,,,,,,,,,
234.1,345424,752245,609224,,,,,,,,,,,,,,,,,,,
234.11,345455,752392,609372,,,,,,,,,,,,,,,,,,,
234.12,345410,752409,609389,,,,,,,,,,,,,,,,,,,
234.13,345455,752556,609510,,,,,,,,,,,,,,,,,,,
234.14,345416,752587,609482,,,,,,,,,,,,,,,,,,,
234.15,345479,752769,609644,,,,,,,,,,,,,,,,,,,
234.16,345401,752781,609634,,,,,,,,,,,,,,,,,,,
234.17,345473,753011,609847,,,,,,,,,,,,,,,,,,,
234.18,345415,753115,609946,,,,,,,,,,,,,,,,,,,
234.19,345468,753318,610169,,,,,,,,,,,,,,,,,,,
234.2,345405,753431,610195,,,,,,,,,,,,,,,,,,,
234.21,345471,753609,610474,,,,,,,,,,,,,,,,,,,
234.22,345428,753705,610528,,,,,,,,,,,,,,,,,,,
234.23,345474,753954,610828,,,,,,,,,,,,,,,,,,,
234.24,345436,754117,610962,,,,,,,,,,,,,,,,,,,
234.25,345492,754394,611260,,,,,,,,,,,,,,,,,,,
234.26,345428,754521,611369,,,,,,,,,,,,,,,,,,,
234.27,345510,754794,611688,,,,,,,,,,,,,,,,,,,
234.28,345435,754938,611851,,,,,,,,,,,,,,,,,,,
234.29,345507,755251,612134,,,,,,,,,,,,,,,,,,,
234.3,345449,755481,612347,,,,,,,,,,,,,,,,,,,
234.31,345513,755812,612685,,,,,,,,,,,,,,,,,,,
234.32,345446,756054,612861,,,,,,,,,,,,,,,,,,,
234.33,345505,756381,613177,,,,,,,,,,,,,,,,,,,
234.34,345425,756555,613346,,,,,,,,,,,,,,,,,,,
234.35,345499,756877,613610,,,,,,,,,,,,,,,,,,,
234.36,345439,757000,613726,,,,,,,,,,,,,,,,,,,
234.37,345528,757210,613928,,,,,,,,,,,,,,,,,,,
234.38,345441,757240,613980,,,,,,,,,,,,,,,,,,,
234.39,345507,757388,614139,,,,,,,,,,,,,,,,,,,
234.4,345455,757431,614154,,,,,,,,,,,,,,,,,,,
234.41,345529,757610,556106,,,,,,,,,,2,0,0,0,39,3,0,0,2,16
234.42,345465,757591,556088,,,,,,,,,,,,,,,,,,,
234.43,345515,757710,556179,,,,,,,,,,,,,,,,,,,
234.44,345460,757737,556168,,,,,,,,,,,,,,,,,,,
234.45,345525,757823,556222,,,,,,,,,,,,,,,,,,,
234.46,345461,757495,555949,100,91.42,82.5,3.46,0.6713,0,0,0,0,,,,,,,,,,
234.47,345514,756916,555525,,,,,,,,,,,,,,,,,,,
234.48,345433,755702,554666,,,,,,,,,,,,,,,,,,,
234.49,345512,754311,553665,,,,,,,,,,,,,,,,,,,
234.5,345420,752645,552447,,,,,,,,,,,,,,,,,,,
234.51,345486,751366,551499,,,,,,,,,,,,,,,,,,,
234.52,345426,750224,550667,,,,,,,,,,,,,,,,,,,
234.53,345483,749532,550125,,,,,,,,,,,,,,,,,,,
234.54,345417,748945,549682,,,,,,,,,,,,,,,,,,,
234.55,345465,748637,549465,,,,,,,,,,,,,,,,,,,
234.56,345398,748386,549267,,,,,,,,,,,,,,,,,,,
234.57,345480,748405,549282,,,,,,,,,,,,,,,,,,,
234.58,345418,748370,549233,,,,,,,,,,,,,,,,,,,
234.59,345472,748567,549403,,,,,,,,,,,,,,,,,,,
234.6,345416,748655,549439,,,,,,,,,,,,,,,,,,,
234.61,345471,748874,549626,,,,,,,,,,,,,,,,,,,
234.62,345421,748979,549684,,,,,,,,,,,,,,,,,,,
234.63,345470,749206,549900,,,,,,,,,,,,,,,,,,,
234.64,345426,749371,549982,,,,,,,,,,,,,,,,,,,
234.65,345496,749698,550235,,,,,,,,,,,,,,,,,,,
234.66,345421,749854,550380,,,,,,,,,,,,,,,,,,,
234.67,345480,750270,550690,,,,,,,,,,,,,,,,,,,
234.68,345417,750560,550940,,,,,,,,,,,,,,,,,,,
234.69,345511,751071,551325,,,,,,,,,,,,,,,,,,,
234.7,345436,751393,551609,,,,,,,,,,,,,,,,,,,
234.71,345498,751878,551982,,,,,,,,,,,,,,,,,,,
234.72,345433,752132,552169,,,,,,,,,,,,,,,,,,,
234.73,345494,752536,552476,,,,,,,,,,,,,,,,,,,
234.74,345446,752695,552598,,,,,,,,,,,,,,,,,,,
234.75,345507,752956,552802,,,,,,,,,,,,,,,,,,,
234.76,345453,752964,552810,,,,,,,,,,,,,,,,,,,
234.77,345531,753034,552893,,,,,,,,,,,,,,,,,,,
234.78,345456,752948,552792,,,,,,,,,,,,,,,,,,,
234.79,345520,753013,552864,,,,,,,,,,,,,,,,,,,
234.8,345451,753019,552829,,,,,,,,,,,,,,,,,,,
234.81,345524,753163,552969,,,,,,,,,,,,,,,,,,,
234.82,345438,753195,552951,,,,,,,,,,,,,,,,,,,
234.83,345505,753392,553105,,,,,,,,,,,,,,,,,,,
234.84,345447,753478,553132,,,,,,,,,,,,,,,,,,,
234.85,345515,753746,553373,,,,,,,,,,,,,,,,,,,
234.86,345432,753947,553462,,,,,,,,,,,,,,,,,,,
234.87,345508,754311,553740,,,,,,,,,,,,,,,,,,,
234.88,345432,754515,553856,,,,,,,,,,,,,,,,,,,
234.89,345515,754866,554149,,,,,,,,,,,,,,,,,,,
234.9,345428,755044,554245,,,,,,,,,,,,,,,,,,,
234.91,345524,755414,554528,,,,,,,,,,,,,,,,,,,
234.92,345428,755702,554728,,,,,,,,,,,,,,,,,,,
234.93,345508,756182,555063,,,,,,,,,,,,,,,,,,,
234.94,345422,756492,555255,,,,,,,,,,,,,,,,,,,
234.95,345511,756977,555633,,,,,,,,,,,,,,,,,,,
234.96,345423,757311,555824,,,,,,,,,,,,,,,,,,,
234.97,345522,757782,556179,,,,,,,,,,,,,,,,,,,
234.98,345437,758022,556314,,,,,,,,,,,,,,,,,,,
234.99,345517,758391,556619,,,,,,,,,,,,,,,,,,,
235.0,345432,758553,556722,,,,,,,,,,,,,,,,,,,
235.01,345512,758894,556930,,,,,,,,,,,,,,,,,,,
235.02,345413,684453,557068,,,,,,,,,,2,0,0,2,32,3,0,0,0,16
235.03,345523,684698,557266,,,,,,,,,,,,,,,,,,,
235.04,345427,684744,557321,,,,,,,,,,,,,,,,,,,
235.05,345529,684905,557484,,,,,,,,,,,,,,,,,,,
235.06,345426,684842,557467,,,,,,,,,,,,,,,,,,,
235.07,345540,684963,557628,,,,,,,,,,,,,,,,,,,
235.08,345449,684949,557590,,,,,,,,,,,,,,,,,,,
235.09,345538,685024,557696,,,,,,,,,,,,,,,,,,,
235.1,345451,684905,557638,,,,,,,,,,,,,,,,,,,
235.11,345540,684960,557719,,,,,,,,,,,,,,,,,,,
235.12,345461,684748,557566,,,,,,,,,,,,,,,,,,,
235.13,345538,684594,557444,,,,,,,,,,,,,,,,,,,
235.14,345472,684002,556972,,,,,,,,,,,,,,,,,,,
235.15,345540,683308,556378,,,,,,,,,,,,,,,,,,,
235.16,345454,682004,555286,,,,,,,,,,,,,,,,,,,
235.17,345514,680644,554089,,,,,,,,,,,,,,,,,,,
235.18,345459,678950,552593,,,,,,,,,,,,,,,,,,,
235.19,345515,677676,551469,,,,,,,,,,,,,,,,,,,
235.2,345433,676591,550485,,,,,,,,,,,,,,,,,,,
235.21,345499,675937,549939,,,,,,,,,,,,,,,,,,,
235.22,345436,675334,549368,,,,,,,,,,,,,,,,,,,
235.23,345484,675153,549178,,,,,,,,,,,,,,,,,,,
235.24,345443,674912,548955,,,,,,,,,,,,,,,,,,,
235.25,345480,674970,548995,,,,,,,,,,,,,,,,,,,
235.26,345412,674952,548927,,,,,,,,,,,,,,,,,,,
235.27,345477,675188,549118,,,,,,,,,,,,,,,,,,,
235.28,345404,675295,549158,,,,,,,,,,,,,,,,,,,
235.29,345470,675572,549406,,,,,,,,,,,,,,,,,,,
235.3,345403,675724,549500,,,,,,,,,,,,,,,,,,,
235.31,345468,676015,549753,,,,,,,,,,,,,,,,,,,
235.32,345406,676171,549864,,,,,,,,,,,,,,,,,,,
235.33,345462,676495,550146,,,,,,,,,,,,,,,,,,,
235.34,345386,676709,550310,,,,,,,,,,,,,,,,,,,
235.35,345454,677155,550697,,,,,,,,,,,,,,,,,,,
235.36,345390,677536,551031,,,,,,,,,,,,,,,,,,,
235.37,345456,678049,551505,,,,,,,,,,,,,,,,,,,
235.38,345375,678485,551853,,,,,,,,,,,,,,,,,,,
235.39,345447,678999,552322,,,,,,,,,,,,,,,,,,,
235.4,345366,679313,552608,,,,,,,,,,,,,,,,,,,
235.41,345459,679717,552995,,,,,,,,,,,,,,,,,,,
235.42,345360,679876,553145,,,,,,,,,,,,,,,,,,,
235.43,345460,680148,553353,,,,,,,,,,,,,,,,,,,
235.44,345361,680190,553391,,,,,,,,,,,,,,,,,,,
235.45,345461,680353,553546,,,,,,,,,,,,,,,,,,,
235.46,345372,680430,553605,100,91.42,82.5,3.46,0.6713,0,0,0,0,,,,,,,,,,
235.47,345445,680591,553743,,,,,,,,,,,,,,,,,,,
235.48,345361,680592,553785,,,,,,,,,,,,,,,,,,,
235.49,345460,680811,553933,,,,,,,,,,,,,,,,,,,
235.5,345360,680805,553967,,,,,,,,,,,,,,,,,,,
235.51,345468,681009,554135,,,,,,,,,,,,,,,,,,,
235.52,345381,680964,554141,,,,,,,,,,,,,,,,,,,
235.53,345460,681100,554267,,,,,,,,,,,,,,,,,,,
235.54,345381,681035,554261,,,,,,,,,,,,,,,,,,,
235.55,345488,681166,554346,,,,,,,,,,,,,,,,,,,
235.56,345393,681141,554369,,,,,,,,,,,,,,,,,,,
235.57,345487,681296,554524,,,,,,,,,,,,,,,,,,,
235.58,345391,681291,554541,,,,,,,,,,,,,,,,,,,
235.59,345498,681451,554687,,,,,,,,,,,,,,,,,,,
235.6,345406,681440,554717,,,,,,,,,,,,,,,,,,,
235.61,345498,681610,554888,,,,,,,,,,,,,,,,,,,
235.62,345422,681659,554936,,,,,,,,,,,,,,,,,,,
235.63,345510,681852,555126,,,,,,,,,,,,,,,,,,,
235.64,345445,681833,555146,,,,,,,,,,,,,,,,,,,
235.65,345528,682042,555321,,,,,,,,,,,,,,,,,,,
235.66,345447,682031,555302,,,,,,,,,,,,,,,,,,,
235.67,345506,682191,555459,,,,,,,,,,,,,,,,,,,
235.68,345453,682177,555414,,,,,,,,,,,,,,,,,,,
235.69,345511,682312,555577,,,,,,,,,,,,,,,,,,,
235.7,345442,682400,555611,,,,,,,,,,,,,,,,,,,
235.71,345498,682647,555864,,,,,,,,,,,,,,,,,,,
235.72,345443,682855,556018,,,,,,,,,,,,,,,,,,,
235.73,345501,683224,556392,,,,,,,,,,,,,,,,,,,
235.74,345434,683354,556490,,,,,,,,,,,,,,,,,,,
235.75,345508,683728,556811,,,,,,,,,,,,,,,,,,,
235.76,345446,683897,556925,,,,,,,,,,,,,,,,,,,
235.77,345512,684226,557199,,,,,,,,,,,,,,,,,,,
235.78,345461,684387,557316,,,,,,,,,,,,,,,,,,,
235.79,345503,684681,557604,,,,,,,,,,,,,,,,,,,
235.8,345446,684689,557547,,,,,,,,,,,,,,,,,,,
235.81,345498,684634,557509,,,,,,,,,,,,,,,,,,,
235.82,345425,684182,557055,,,,,,,,,,,,,,,,,,,
235.83,345500,683421,556436,,,,,,,,,,,,,,,,,,,
235.84,345407,682166,555307,,,,,,,,,,,,,,,,,,,
235.85,345474,680824,554155,,,,,,,,,,,,,,,,,,,
235.86,345416,679383,552869,,,,,,,,,,,,,,,,,,,
235.87,345478,678355,551973,,,,,,,,,,,,,,,,,,,
235.88,345408,677587,551210,,,,,,,,,,,,,,,,,,,
235.89,345475,677148,550862,,,,,,,,,,,,,,,,,,,
235.9,345411,676870,550574,,,,,,,,,,,,,,,,,,,
235.91,345458,676797,550482,,,,,,,,,,,,,,,,,,,
235.92,345402,676720,550407,,,,,,,,,,,,,,,,,,,
235.93,345469,676813,550526,,,,,,,,,,,,,,,,,,,
235.94,345387,676858,550577,,,,,,,,,,,,,,,,,,,
235.95,345466,677129,550782,,,,,,,,,,,,,,,,,,,
235.96,345391,677236,550882,,,,,,,,,,,,,,,,,,,
235.97,345454,677519,551106,,,,,,,,,,,,,,,,,,,
235.98,345393,677620,551214,,,,,,,,,,,,,,,,,,,
235.99,345457,677905,551473,,,,,,,,,,,,,,,,,,,
236.0,345383,678113,551672,,,,,,,,,,,,,,,,,,,
236.01,345471,678536,552020,,,,,,,,,,,,,,,,,,,
236.02,345415,678924,552369,,,,,,,,,,,,,,,,,,,
236.03,345463,679484,552860,,,,,,,,,,,,,,,,,,,
236.04,345392,679980,553300,,,,,,,,,,,,,,,,,,,
236.05,345469,680623,553896,,,,,,,,,,,,,,,,,,,
236.06,345396,681199,554372,,,,,,,,,,,,,,,,,,,
236.07,345456,681830,554932,,,,,,,,,,,,,,,,,,,
236.08,345409,682244,555273,,,,,,,,,,,,,,,,,,,
236.09,345472,682742,555696,,,,,,,,,,,,,,,,,,,
236.1,345415,683010,555913,,,,,,,,,,,,,,,,,,,
236.11,345477,683328,556192,,,,,,,,,,,,,,,,,,,
236.12,345409,683403,556238,,,,,,,,,,,,,,,,,,,
236.13,345485,683543,556350,,,,,,,,,,,,,,,,,,,
236.14,345418,683458,556266,,,,,,,,,,,,,,,,,,,
236.15,345466,683455,556285,,,,,,,,,,,,,,,,,,,
236.16,345425,683333,556189,,,,,,,,,,,,,,,,,,,
236.17,345490,683273,556206,,,,,,,,,,,,,,,,,,,
236.18,345432,683156,556071,,,,,,,,,,,,,,,,,,,
236.19,345506,683141,556092,,,,,,,,,,,,,,,,,,,
236.2,345450,683048,556016,,,,,,,,,,,,,,,,,,,
236.21,345517,683100,556103,,,,,,,,,,,,,,,,,,,
236.22,345453,683092,556086,,,,,,,,,,,,,,,,,,,
236.23,345510,683317,556286,,,,,,,,,,,,,,,,,,,
236.24,345449,683379,556353,,,,,,,,,,,,,,,,,,,
236.25,345521,683629,556583,,,,,,,,,,,,,,,,,,,
236.26,345455,683733,556683,,,,,,,,,,,,,,,,,,,
236.27,345516,684002,556948,,,,,,,,,,,,,,,,,,,
236.28,345457,684184,557113,,,,,,,,,,,,,,,,,,,
236.29,345510,684459,557388,,,,,,,,,,,,,,,,,,,
236.3,345467,684714,557541,,,,,,,,,,,,,,,,,,,
236.31,345505,684984,557806,,,,,,,,,,,,,,,,,,,
236.32,345431,685131,557916,,,,,,,,,,,,,,,,,,,
236.33,345505,685416,558161,,,,,,,,,,,,,,,,,,,
236.34,345453,685544,558256,,,,,,,,,,,,,,,,,,,
236.35,345508,685808,558491,,,,,,,,,,,,,,,,,,,
236.36,345445,686032,558667,,,,,,,,,,,,,,,,,,,
236.37,345514,686429,559018,,,,,,,,,,,,,,,,,,,
236.38,345448,686635,559212,,,,,,,,,,,,,,,,,,,
236.39,345502,687107,559589,,,,,,,,,,,,,,,,,,,
236.4,345455,687368,559807,,,,,,,,,,,,,,,,,,,
236.41,345502,687777,560115,,,,,,,,,,,,,,,,,,,
236.42,345428,688047,560351,,,,,,,,,,,,,,,,,,,
236.43,345505,688395,560643,,,,,,,,,,,,,,,,,,,
236.44,345446,688580,560722,,,,,,,,,,,,,,,,,,,
236.45,345504,688530,560724,,,,,,,,,,,,,,,,,,,
236.46,345443,688149,560313,100,91.42,83.3,3.43,0.6773,0,0,0,0,,,,,,,,,,
236.47,345494,687435,559687,,,,,,,,,,,,,,,,,,,
236.48,345441,686188,558561,,,,,,,,,,,,,,,,,,,
236.49,345475,684865,557425,,,,,,,,,,,,,,,,,,,
236.5,345419,683418,556149,,,,,,,,,,,,,,,,,,,
236.51,345469,682209,555092,,,,,,,,,,,,,,,,,,,
236.52,345405,681138,554106,,,,,,,,,,,,,,,,,,,
236.53,345463,680514,553560,,,,,,,,,,,,,,,,,,,
236.54,345413,680064,553134,,,,,,,,,,,,,,,,,,,
236.55,345467,679973,553059,,,,,,,,,,,,,,,,,,,
236.56,345408,679915,553000,,,,,,,,,,,,,,,,,,,
236.57,345461,680072,553163,,,,,,,,,,,,,,,,,,,
236.58,345412,680269,553277,,,,,,,,,,,,,,,,,,,
236.59,345457,680574,553539,,,,,,,,,,,,,,,,,,,
236.6,345434,680761,553703,,,,,,,,,,,,,,,,,,,
236.61,345459,681001,553934,,,,,,,,,,,,,,,,,,,
236.62,345432,681208,554076,,,,,,,,,,,,,,,,,,,
236.63,345462,681419,554304,,,,,,,,,,,,,,,,,,,
236.64,345438,681603,554444,,,,,,,,,,,,,,,,,,,
236.65,345472,681890,554742,,,,,,,,,,,,,,,,,,,
236.66,345418,682145,554991,,,,,,,,,,,,,,,,,,,
236.67,345477,682569,555390,,,,,,,,,,,,,,,,,,,
236.68,345437,682922,555718,,,,,,,,,,,,,,,,,,,
236.69,345491,683348,556142,,,,,,,,,,,,,,,,,,,
236.7,345452,683683,556465,,,,,,,,,,,,,,,,,,,
236.71,345495,684095,556840,,,,,,,,,,,,,,,,,,,
236.72,345453,684290,556998,,,,,,,,,,,,,,,,,,,
236.73,345504,684506,557237,,,,,,,,,,,,,,,,,,,
236.74,345471,684519,557229,,,,,,,,,,,,,,,,,,,
236.75,345500,684567,557295,,,,,,,,,,,,,,,,,,,
236.76,345465,684498,557189,,,,,,,,,,,,,,,,,,,
236.77,345508,684501,557219,,,,,,,,,,,,,,,,,,,
236.78,345472,684379,557102,,,,,,,,,,,,,,,,,,,
236.79,345500,684389,557093,,,,,,,,,,,,,,,,,,,
236.8,345453,684283,557037,,,,,,,,,,,,,,,,,,,
236.81,345513,684345,557092,,,,,,,,,,,,,,,,,,,
236.82,345459,684286,557038,,,,,,,,,,,,,,,,,,,
236.83,345524,684389,557132,,,,,,,,,,,,,,,,,,,
236.84,345463,684366,557155,,,,,,,,,,,,,,,,,,,
236.85,345513,684475,557211,,,,,,,,,,,,,,,,,,,
236.86,345469,684495,557227,,,,,,,,,,,,,,,,,,,
236.87,345511,684648,557338,,,,,,,,,,,,,,,,,,,
236.88,345462,684714,557391,,,,,,,,,,,,,,,,,,,
236.89,345515,684950,557603,,,,,,,,,,,,,,,,,,,
236.9,345454,685097,557758,,,,,,,,,,,,,,,,,,,
236.91,345509,685406,558006,,,,,,,,,,,,,,,,,,,
236.92,345470,685591,558178,,,,,,,,,,,,,,,,,,,
236.93,345517,685852,558475,,,,,,,,,,,,,,,,,,,
236.94,345468,686060,558669,,,,,,,,,,,,,,,,,,,
236.95,345523,686408,558982,,,,,,,,,,,,,,,,,,,
236.96,345478,686671,559195,,,,,,,,,,,,,,,,,,,
236.97,345514,686967,559496,,,,,,,,,,,,,,,,,,,
236.98,345493,687124,559616,,,,,,,,,,,,,,,,,,,
236.99,345525,687382,559864,,,,,,,,,,,,,,,,,,,
237.0,345510,687534,560037,,,,,,,,,,,,,,,,,,,
237.01,345508,687845,560280,,,,,,,,,,,,,,,,,,,
237.02,345501,688009,560449,,,,,,,,,,,,,,,,,,,
237.03,345517,688320,560744,,,,,,,,,,,,,,,,,,,
237.04,345505,688535,560881,,,,,,,,,,,,,,,,,,,
237.05,345528,688827,561149,,,,,,,,,,,,,,,,,,,
237.06,345509,689044,561332,,,,,,,,,,,,,,,,,,,
237.07,345523,689375,561600,,,,,,,,,,,,,,,,,,,
237.08,345515,689476,561677,,,,,,,,,,,,,,,,,,,
237.09,345523,689495,561684,,,,,,,,,,,,,,,,,,,
237.1,345519,689099,561278,,,,,,,,,,,,,,,,,,,
237.11,345516,688299,560585,,,,,,,,,,,,,,,,,,,
237.12,345513,687041,559419,,,,,,,,,,,,,,,,,,,
237.13,345511,685573,558150,,,,,,,,,,,,,,,,,,,
237.14,345509,684054,556792,,,,,,,,,,,,,,,,,,,
237.15,345507,682733,555672,,,,,,,,,,,,,,,,,,,
237.16,345516,681591,554618,,,,,,,,,,,,,,,,,,,
237.17,345504,680716,553871,,,,,,,,,,,,,,,,,,,
237.18,345525,680088,553306,,,,,,,,,,,,,,,,,,,
237.19,345500,679674,552976,,,,,,,,,,,,,,,,,,,
237.2,345527,679458,552766,,,,,,,,,,,,,,,,,,,
237.21,345516,679395,552725,,,,,,,,,,,,,,,,,,,
237.22,345512,679352,552700,,,,,,,,,,,,,,,,,,,
237.23,345528,679358,552714,,,,,,,,,,,,,,,,,,,
237.24,345543,679379,552750,,,,,,,,,,,,,,,,,,,
237.25,345521,679414,552808,,,,,,,,,,,,,,,,,,,
237.26,345536,679519,552866,,,,,,,,,,,,,,,,,,,
237.27,345519,679634,552988,,,,,,,,,,,,,,,,,,,
237.28,345532,679808,553139,,,,,,,,,,,,,,,,,,,
237.29,345519,680060,553409,,,,,,,,,,,,,,,,,,,
237.3,345533,680384,553708,,,,,,,,,,,,,,,,,,,
237.31,345530,680748,554026,,,,,,,,,,,,,,,,,,,
237.32,345529,681138,554429,,,,,,,,,,,,,,,,,,,
237.33,345526,681575,554827,,,,,,,,,,,,,,,,,,,
237.34,345535,682061,555259,,,,,,,,,,,,,,,,,,,
237.35,345538,682474,555654,,,,,,,,,,,,,,,,,,,
237.36,345536,682727,555935,,,,,,,,,,,,,,,,,,,
237.37,345540,682927,556131,,,,,,,,,,,,,,,,,,,
237.38,345550,683013,556232,,,,,,,,,,,,,,,,,,,
237.39,345556,683047,556267,,,,,,,,,,,,,,,,,,,
237.4,345545,683013,556267,,,,,,,,,,,,,,,,,,,
237.41,345564,682994,556258,,,,,,,,,,,,,,,,,,,
237.42,345550,682937,556201,,,,,,,,,,,,,,,,,,,
237.43,345546,682911,556184,100,91.42,84.1,3.38,0.6821,0,0,0,0,,,,,,,,,,
237.44,345563,682915,556198,,,,,,,,,,,,,,,,,,,
237.45,345558,682928,556181,,,,,,,,,,,,,,,,,,,
237.46,345558,682992,556244,,,,,,,,,,,,,,,,,,,
237.47,345551,683125,556317,,,,,,,,,,,,,,,,,,,
237.48,345555,683221,556414,,,,,,,,,,,,,,,,,,,
237.49,345530,683351,556525,,,,,,,,,,,,,,,,,,,
237.5,345545,683514,556686,,,,,,,,,,,,,,,,,,,
237.51,345552,683669,556786,,,,,,,,,,,,,,,,,,,
237.52,345554,683827,556963,,,,,,,,,,,,,,,,,,,
237.53,345567,684003,557133,,,,,,,,,,,,,,,,,,,
237.54,345567,684195,557337,,,,,,,,,,,,,,,,,,,
237.55,345552,684358,557480,,,,,,,,,,,,,,,,,,,
237.56,345567,684553,557650,,,,,,,,,,,,,,,,,,,
237.57,345564,684754,557855,,,,,,,,,,,,,,,,,,,
237.58,345577,684949,558059,,,,,,,,,,,,,,,,,,,
237.59,345566,685131,558232,,,,,,,,,,,,,,,,,,,
237.6,345573,685304,558417,,,,,,,,,,,,,,,,,,,
237.61,345564,685515,558580,,,,,,,,,,,,,,,,,,,
237.62,345563,685782,558777,,,,,,,,,,,,,,,,,,,
237.63,345550,686009,559028,,,,,,,,,,,,,,,,,,,
237.64,345570,686278,559221,,,,,,,,,,,,,,,,,,,
237.65,345575,686486,559431,,,,,,,,,,,,,,,,,,,
237.66,345577,686721,559625,,,,,,,,,,,,,,,,,,,
237.67,345570,686882,559820,,,,,,,,,,,,,,,,,,,
237.68,345575,687127,559997,,,,,,,,,,,,,,,,,,,
237.69,345566,687308,560174,,,,,,,,,,,,,,,,,,,
237.7,345582,687465,560336,,,,,,,,,,,,,,,,,,,
237.71,345574,687509,560333,,,,,,,,,,,,,,,,,,,
237.72,345577,687283,560142,,,,,,,,,,,,,,,,,,,
237.73,345571,686815,559696,,,,,,,,,,,,,,,,,,,
237.74,345570,685912,558887,,,,,,,,,,,,,,,,,,,
237.75,345562,684648,557750,,,,,,,,,,,,,,,,,,,
237.76,345567,683131,556395,,,,,,,,,,,,,,,,,,,
237.77,345565,681518,554952,,,,,,,,,,,,,,,,,,,
237.78,345550,680215,553779,,,,,,,,,,,,,,,,,,,
237.79,345553,679347,552955,,,,,,,,,,,,,,,,,,,
237.8,345547,678759,552422,,,,,,,,,,,,,,,,,,,
237.81,345530,678428,552110,,,,,,,,,,,,,,,,,,,
237.82,345530,678273,551939,,,,,,,,,,,,,,,,,,,
237.83,345514,678293,551906,,,,,,,,,,,,,,,,,,,
237.84,345521,678378,552029,,,,,,,,,,,,,,,,,,,
237.85,345518,678538,552151,,,,,,,,,,,,,,,,,,,
237.86,345536,678754,552348,,,,,,,,,,,,,,,,,,,
237.87,345529,678964,552548,,,,,,,,,,,,,,,,,,,
237.88,345541,679223,552785,,,,,,,,,,,,,,,,,,,
237.89,345546,679360,552933,,,,,,,,,,,,,,,,,,,
237.9,345557,679531,553106,,,,,,,,,,,,,,,,,,,
237.91,345535,679726,553288,,,,,,,,,,,,,,,,,,,
237.92,345550,680005,553575,,,,,,,,,,,,,,,,,,,
237.93,345531,680333,553915,,,,,,,,,,,,,,,,,,,
237.94,345567,680788,554359,,,,,,,,,,,,,,,,,,,
237.95,345543,681190,554747,,,,,,,,,,,,,,,,,,,
237.96,345558,681615,555123,,,,,,,,,,,,,,,,,,,
237.97,345553,681939,555447,,,,,,,,,,,,,,,,,,,
237.98,345566,682236,555690,,,,,,,,,,,,,,,,,,,
237.99,345543,682385,555853,,,,,,,,,,,,,,,,,,,
238.0,345566,682429,555852,,,,,,,,,,,,,,,,,,,
238.01,345550,682365,555792,,,,,,,,,,,,,,,,,,,
238.02,345546,682265,555667,,,,,,,,,,,,,,,,,,,
238.03,345533,682169,555529,,,,,,,,,,,,,,,,,,,
238.04,345571,682096,555482,,,,,,,,,,,,,,,,,,,
238.05,345547,682045,555398,,,,,,,,,,,,,,,,,,,
238.06,345554,682070,555434,,,,,,,,,,,,,,,,,,,
